execution_time,planning_time,total_rows,total_loops,node_types,max_depth,has_seq_scan,has_sort,has_index_scan,workers_launched,query_id
502.428,0.831,252269,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.67
278.362,1.013,108224,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.73
599.404,0.917,249233,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.68
302.785,41.757,112589,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.74
319.941,0.92,112418,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.75
525.232,0.94,251305,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.72
600.611,0.945,248395,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.71
394.241,0.87,146571,27,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,1,query10.76
216.845,1.137,111461,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.77
264.711,0.744,112460,38,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.8
290.56,0.958,113068,38,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.78
378.519,0.955,147731,27,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,1,query10.80
218.704,0.979,111985,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.83
285.297,0.948,111170,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.84
221.122,0.975,108273,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.86
605.845,0.935,249041,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.79
585.559,0.734,249233,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.81
596.13,0.994,250639,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.82
290.144,0.83,111967,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.87
294.465,0.855,112430,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.88
575.954,1.032,251305,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.85
302.899,0.938,112063,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.9
391.627,1.119,146567,27,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,1,query10.89
216.726,1.124,111187,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.92
306.374,1.203,111515,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.94
385.824,0.988,113831,38,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.93
602.323,0.919,249211,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.90
615.798,0.983,250511,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.91
395.8,1.045,146743,27,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,1,query10.95
370.682,0.983,111877,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.97
292.349,0.982,112331,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.98
262.876,1.021,108280,39,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,2,query10.99
516.692,0.92,250567,15,"{'Sort': 2, 'Aggregate': 2, 'Gather Merge': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",10,True,True,False,0,query10.96
119.462,2.274,172199,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.1
95.319,0.595,170421,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.12
99.303,0.578,171975,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.11
99.299,0.532,171973,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.10
99.353,0.482,171757,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.100
86.253,0.652,174973,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.13
33.554,0.501,170417,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.15
28.491,0.459,171065,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.2
56.934,0.456,170909,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.14
54.941,0.501,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.18
54.825,0.439,173053,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.20
44.201,0.462,174249,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.16
53.147,0.457,171715,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.19
59.711,0.456,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.17
37.82,0.578,173527,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.21
34.853,0.575,171757,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.23
43.935,0.715,169377,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.28
54.622,0.582,171977,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.22
41.496,0.566,172199,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.26
42.026,0.486,172631,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.24
52.905,0.563,171065,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.27
53.091,0.665,171077,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.25
33.982,0.447,169377,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.3
34.926,0.447,171535,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.29
31.954,0.439,171079,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.30
37.981,0.665,171295,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.33
57.057,0.442,172639,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.31
50.508,0.459,171973,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.35
51.272,0.569,171915,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.32
53.29,0.568,170645,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.34
55.879,0.442,171975,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.36
55.039,0.543,170421,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.37
49.323,0.45,174973,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.38
32.216,0.493,170909,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.39
35.947,0.594,171535,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.4
32.629,0.454,170417,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.40
36.403,0.434,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.42
64.437,0.547,174249,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.41
54.039,0.421,171715,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.44
55.786,0.451,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.43
33.895,0.496,173527,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.46
36.449,0.464,173053,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.45
30.557,0.548,171977,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.47
31.593,0.594,172631,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.49
31.715,0.508,171757,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.48
36.307,0.587,171079,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.5
54.865,0.454,171077,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.50
51.343,0.47,172199,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.51
41.253,0.455,171065,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.52
44.785,0.452,169377,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.53
51.749,0.508,172639,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.56
50.503,0.374,171535,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.54
52.05,0.362,171079,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.55
32.747,0.454,171915,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.57
34.97,0.454,171295,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.58
39.746,0.463,170645,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.59
29.856,0.523,171973,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.60
35.022,0.753,172639,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.6
31.57,0.602,171975,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.61
28.916,0.424,170421,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.62
29.34,0.606,170417,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.65
32.382,0.445,170909,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.64
35.584,0.645,174973,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.63
34.623,0.608,174249,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.66
36.714,0.46,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.67
47.884,0.458,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.68
38.128,0.46,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.69
32.11,0.389,171915,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.7
29.928,0.545,173053,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.72
35.736,0.467,171715,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.71
35.59,0.496,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.70
37.46,0.631,173527,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.73
34.219,0.448,171977,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.74
32.756,0.66,172631,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.76
53.896,0.44,171077,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.77
57.044,0.458,171757,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.75
57.718,0.53,172199,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.78
36.143,0.647,169377,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.80
36.131,0.646,171295,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.8
37.517,0.657,171065,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.79
40.264,0.558,171535,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.81
36.853,0.545,171079,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.82
65.963,0.572,171915,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.84
68.587,0.64,172639,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.83
54.869,0.615,171295,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.85
60.294,0.465,170645,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.86
65.333,0.51,171973,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.87
66.127,0.447,171975,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.88
43.307,0.903,170421,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.89
39.353,0.618,170645,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.9
38.591,0.602,170909,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.91
69.511,0.507,174973,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.90
53.864,0.606,170417,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.92
60.703,0.62,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.94
60.972,0.601,174249,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.93
65.78,0.588,171715,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.96
43.059,0.536,173541,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.95
37.682,1.697,173053,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.97
77.667,1.549,173527,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.98
77.875,0.637,171977,18,"{'Sort': 2, 'Aggregate': 2, 'Hash Join': 4, 'Seq Scan': 6, 'Hash': 4}",8,True,True,False,0,query11.99
364.572,0.613,81088,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.1
359.711,0.594,81224,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.100
400.387,0.542,81264,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.10
401.42,0.457,81428,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.12
387.331,0.546,81216,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.11
386.993,0.487,81276,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.13
373.847,0.498,81300,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.14
380.537,0.525,81232,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.16
385.371,0.431,81144,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.18
385.531,0.52,81144,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.19
394.793,0.518,81112,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.17
451.328,0.463,81204,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.20
399.734,0.538,80968,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.21
457.639,0.63,81112,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.2
698.058,0.552,162462,8,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,0,query12.15
404.463,0.597,81368,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.24
378.857,0.511,81368,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.25
384.04,0.682,81144,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.22
380.335,0.551,81320,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.26
386.717,0.613,81328,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.23
388.072,0.556,81304,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.28
340.065,0.567,81224,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.29
707.395,0.568,162674,8,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,0,query12.27
369.048,0.525,81356,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.33
399.719,46.423,80936,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.3
406.323,46.481,81288,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.30
405.162,0.506,81304,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.32
462.7,0.363,81280,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.31
