execution_time,planning_time,total_rows,total_loops,node_types,max_depth,has_seq_scan,has_sort,has_index_scan,workers_launched,query_id
473.662,0.698,81256,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.45
410.303,0.953,81204,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.46
402.743,0.527,81204,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.47
373.246,0.542,81276,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.50
383.402,0.631,81192,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.5
407.8,0.518,81264,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.48
469.275,0.688,81368,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.49
316.543,0.619,81420,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.51
394.805,0.519,81192,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.53
401.022,0.577,81312,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.52
411.394,0.787,81320,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.54
394.517,0.773,81144,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.55
389.525,0.571,81184,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.56
338.294,0.628,81248,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.57
394.316,0.807,81112,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.58
410.748,0.832,81092,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.59
410.241,0.529,81136,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.6
408.858,0.988,81216,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.60
394.427,0.847,81276,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.61
384.29,0.479,81140,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.62
331.313,0.572,81136,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.63
402.521,0.594,81304,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.64
394.873,0.617,81244,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.65
319.166,0.483,81196,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.66
383.907,0.695,81176,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.67
392.929,0.604,81352,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.68
403.157,0.777,81176,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.69
400.055,0.611,81240,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.7
409.653,0.507,81384,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.70
325.649,0.872,81284,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.71
398.928,0.611,81236,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.72
397.381,0.788,81160,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.73
321.23,0.663,81072,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.74
475.274,0.485,81168,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.75
397.431,0.632,81164,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.76
410.149,0.8,81248,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.77
404.968,0.608,81144,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.78
403.612,0.472,81424,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.79
324.867,0.618,81204,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.8
384.256,0.598,81376,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.80
417.474,0.872,81368,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.81
387.312,0.477,81328,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.82
295.255,0.485,81184,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.83
243.642,0.776,81256,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.84
324.729,0.626,81356,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.87
328.754,0.659,81264,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.85
339.701,0.63,81344,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.86
339.498,0.672,81304,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.88
373.301,0.637,81288,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.89
372.659,0.712,81256,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.9
379.579,0.637,81192,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.90
332.196,0.885,81232,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.91
391.723,0.817,81268,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.92
333.052,0.59,81136,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.93
394.991,0.566,81248,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.95
396.023,0.617,81112,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.94
408.778,0.619,81144,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.96
401.729,0.631,81168,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.97
391.968,0.663,81264,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.98
400.366,0.68,81136,14,"{'Aggregate': 2, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",7,True,True,False,1,query12.99
241.664,0.757,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.10
307.852,0.486,346876,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.1
307.962,0.486,346740,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.100
291.952,0.685,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.11
236.024,0.543,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.12
228.932,0.611,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.13
281.965,0.6,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.14
281.927,0.407,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.15
294.906,0.603,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.17
305.464,0.814,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.16
311.28,0.702,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.18
306.911,0.71,346789,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.19
291.96,0.728,346876,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.2
341.712,0.761,346789,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.20
292.895,0.482,346866,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.22
320.471,0.606,346789,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.21
325.284,0.665,346866,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.23
366.107,0.73,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.24
306.696,0.467,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.26
310.041,0.705,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.25
371.923,0.503,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.27
296.386,0.741,346846,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.29
296.112,0.742,346876,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.3
311.125,0.738,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.28
281.382,0.609,346846,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.30
292.563,0.56,346846,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.32
308.182,0.644,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.33
337.493,0.573,346846,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.31
271.366,0.514,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.36
285.821,0.779,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.34
279.549,0.562,346884,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.37
313.632,0.789,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.35
265.103,0.72,346914,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.39
266.802,0.719,346914,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.38
277.715,0.655,346876,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.4
293.855,0.608,346914,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.40
265.724,0.804,346914,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.42
262.945,0.687,346740,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.43
265.198,0.611,346914,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.41
301.032,0.467,346768,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.44
291.301,0.624,346768,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.45
273.289,0.623,346768,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.46
351.355,0.581,346832,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.47
305.795,0.571,346832,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.48
238.996,0.487,346832,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.49
312.268,0.477,346710,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.5
292.317,0.611,346832,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.50
304.946,0.476,346866,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.51
310.331,0.482,346880,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.52
351.845,0.609,346880,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.53
311.536,0.606,346880,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.54
303.843,0.746,346880,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.55
298.322,0.481,346880,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.56
281.462,0.609,346866,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.57
275.061,0.519,346876,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.58
238.098,0.62,346876,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.59
317.406,0.629,346710,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.6
322.348,0.491,346710,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.61
332.314,0.458,346876,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.60
289.449,0.756,346710,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.62
362.282,0.72,346710,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.63
330.869,0.627,346710,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.65
302.845,31.834,346710,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.64
322.317,0.833,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.66
269.448,0.658,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.67
275.904,0.492,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.68
276.287,0.48,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.69
316.146,0.467,346710,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.7
300.095,0.625,346746,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.70
287.761,0.609,346884,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.71
290.62,0.634,346884,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.72
314.019,0.546,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.73
233.694,0.514,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.74
284.625,0.824,346789,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.75
313.047,0.783,346789,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.76
301.783,0.782,346789,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.78
304.787,0.461,346789,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.77
301.826,0.789,346789,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.79
286.081,0.761,346740,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.8
301.87,0.659,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.81
359.31,0.586,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.80
318.844,0.666,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.82
342.13,0.497,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.83
307.78,0.653,346658,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.84
353.299,0.724,346866,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.85
311.769,0.497,346866,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.86
291.039,0.66,346846,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.87
248.735,0.81,346846,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.88
305.882,0.476,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.89
315.141,0.667,346740,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.9
313.183,0.525,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.90
324.948,0.635,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.91
301.453,0.696,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.92
252.626,0.721,346876,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.94
381.239,0.584,346812,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.93
300.447,0.635,346914,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.95
299.1,0.537,346914,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.96
364.385,0.519,346914,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.98
157.974,0.863,44967,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query14.1
385.51,0.623,346914,7,"{'Sort': 1, 'Aggregate': 2, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,True,False,0,query13.97
253.902,0.665,45235,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query14.11
